,Unnamed: 0,ID,Title,Lat,Lon,Slug,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12
5950,6214,262937341032148,Причал Лахта-Центра,59.9892114762,30.1847006783,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5951,6215,298545014195086,проспект героев/казакова,59.8680923186,30.1746149522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5952,6216,787474705,ГЦСИ Петербург / NCCA St Petersburg,59.926800004899995,30.2967437029,ncca-st-petersburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,7,2,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,6217,157201364957735,KunstВитрина,60.004459999999995,30.35605,kunst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,10,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5954,6218,491392804590094,Гранд отель Чайковский/ Grand Hotel Tchaikovsky,59.9462921696,30.357622504200002,grand-hotel-tchaikovsky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,8,13,11,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5955,6219,629029750802087,Династия кофе,60.01503,30.3983,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5956,6220,269241190453949,Фестиваль Тюльпанов,59.97697121,30.2586947,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5957,6221,189172138484343,ЖК Дом на Космонавтов,59.85509263,30.35004688,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,15,10,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5958,6222,146696645981509,"Chito Gvrito, Saint-Petersburg",59.9393115799,30.2655250899,chito-gvrito-saint-petersburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5959,6223,974756029391217,Остановка «Метро Московская»,59.84861,30.320859999999996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5960,6224,863324360692560,Гагарин парк,59.867740000000005,30.335259999999998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961,6225,2042943155947281,Getprofit,59.8925752126,30.356490611999998,getprofit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5962,6226,187643532066601,Стадион Приморец,59.982969999999995,30.234890000000004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5963,6227,792780098,Лахта центр,59.987139,30.177028000000004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5964,6228,1771237999561139,РеспубликаСвета,59.87376999999999,30.321690000000004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5965,6229,221964678399230,Приморский парк Победы,59.970319999999994,30.24873,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,269,154,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,6230,161229087923645,Ветеринарная клиника Толстый Лори,59.98514,30.425159999999998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5967,6231,474579062917030,Доктора Борменталь,59.868809999999996,30.31131,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,6232,2165127083757304,Авторынок на Фучика,59.8827061443,30.383284298899998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5969,6233,1024639237,Сан-Тропе агентство путешествий,59.8507628184,30.3005193892,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5970,6234,233486260717413,Beer Brothers Grill Bar,59.9783797092,30.436999797800002,beer-brothers-grill-bar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,6,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,6235,415085888867756,Я ЛЮБЛЮ Хинкали,59.956679799999996,30.2244061,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,2,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5972,6236,2064752367077023,Онлайн запись на выставки собак,60.0217585,30.391911100000005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,6237,162270547825484,Гринпасс Лоджистикс,59.884555319099995,30.326664447800002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,6238,196943450926408,"Smokey Bones · Московский, 204",59.85873,30.321759999999998,smokey-bones-204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,39,39,29,42,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5975,6239,1012044118935627,Парк Им. 9 Января,59.893512199999996,30.2747039,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,16,20,24,58,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5976,6240,453741388415538,Ленинградская Областная Клиническая Больница,60.036519999999996,30.359959999999997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,9,20,17,24,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5977,6241,292049301253446,Енот Нойер,59.8464481,30.4061445,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5978,6242,251815375773357,Ост.  Северный проспект,60.0318964637,30.3662789657,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5979,6243,229961037712173,Ольгинский пруд,60.0132634267,30.3578269808,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5980,6244,1720807288229220,Музыкальная школа OPEN MUSIC,60.00329,30.1978,open-music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,7,3,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5981,6245,226198528287003,Department57,59.9285359538,30.3338956833,department57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5982,6246,288130276,Школа 233,59.943909999999995,30.4852,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5983,6247,1947671181975931,Fitness House,59.94639,30.4885,fitness-house,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,6249,145232849361215,Вегетарианский Петербург. VegaGo,59.9330004237,30.234375,vegago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,6250,280827356081875,By Babochka,59.928603566999996,30.3605607523,by-babochka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,6251,274694003180275,Автовская 40,59.8759304696,30.2758650488,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5987,6252,370638940372226,Fitness House,59.83405,30.17193,fitness-house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5988,6253,170648896980424,"Milonga ""El Salón""",59.960069999999995,30.30872,milonga-el-salon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,6254,1052903258194131,BEERstudia,59.83898000000001,30.51018,beerstudia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990,6255,588782061605276,Дородовое отделение. Роддом #9,59.83868399999999,30.355584999999998,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5991,6256,423682528055654,Техническая академия Росатома,59.9969045971,30.2967309952,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,7,4,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5992,6257,2096503223715875,Завтрак со смыслом,59.83274,30.2961,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5993,6258,142778003011575,ObuvKudrovo,59.9169567113,30.518860816999997,obuvkudrovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,6259,1704309909858654,KallistoMed,60.000745656899994,30.2538585663,kallistomed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,18,11,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,6260,127753071240724,parafara.ru,59.99755,30.3544,parafararu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5996,6261,189276411886001,Chocoberry.shop,60.03103,30.24356,chocoberryshop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997,6262,322358215207885,Стойкости 9,59.82951,30.215190000000003,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5998,6264,247951225781603,"ЖК ""Цвета радуги""",59.868680000000005,30.25173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5999,6265,2019801624964887,Alexandr  Abdin Euromed Clinic,59.94538000000001,30.38772,alexandr-abdin-euromed-clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,6267,191041845009624,Детская библиотека И.А.Крылова,59.84721999999999,30.38058,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,6268,561257786,Школа 244,59.83197,30.2158,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,6269,478653605563609,"Школа жестового языка ""Образ""",59.916290000000004,30.30935,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,6270,942341429255365,"Пейнтбол-клуб ""Big Games""",60.001619999999996,30.400129999999997,-big-games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,6271,2129124594067760,Трасса Питер - Москва,59.872530000000005,30.528847,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,6272,513665900,Строймаркет Василеостровский,59.952699523599996,30.2588822168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,18,19,19,21,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,6274,157520845043158,Razgon Spb,59.9398697608,30.4200869209,razgon-spb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,3,9,12,23,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,6275,275568486264703,Senna Fight Academy,60.02928000000001,30.33036,senna-fight-academy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,2,18,27,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,6276,549840168819624,Парк на Бухарестской,59.845896482600004,30.401049749200002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,6277,285428968801356,БЦ  Лидер Тауэр,59.85057,30.304740000000002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6010,6278,2337497389625479,Mercedes-Benz,59.8869351492,30.3712042177,mercedes-benz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6011,6279,108696473381491,"Среднеохтинский просп., 3",59.94417715,30.4127524166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,6280,1581652681934411,Вантовый мост для тепломагистрали,59.859039134899994,30.1568918755,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,6281,1339234849538824,Свободная школа Konvert,59.9410731109,30.2149236202,konvert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,4,4,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,6282,654383099,Канал Грибоедова,59.8900728766,30.4926548805,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,6283,147766929357397,Cabinet Barbershop,59.8801677799,30.3139829636,cabinet-barbershop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,20,21,15,14,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,6284,1968587656768050,Сауны Питера  на Доблести,59.850768252799995,30.175004505300002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,6285,981883421,Финский Залив,59.8712987546,30.155847044699996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,6286,306319973236519,"LOUD SOUND ""Питер""",59.8524240544,30.427386760700003,loud-sound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,89,25,45,27,18,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,6287,507760797,Набережная Черной Речки,59.988560605,30.300558145100002,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6020,6288,8488707,Стадион Химик,59.963251,30.495790000000003,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,6289,273811042974149,Бандитский Петербург,59.8567847949,30.297138351100003,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,6290,256166095044749,ЖК «Чистые пруды»,59.84165536810001,30.2257145754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,6291,393833107766769,Фошная,60.01045,30.239559999999997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,6292,244287809584842,Городок счастья,60.0076780104,30.407913955599998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6025,6293,456824378043409,Администрация Центрального района,59.9257,30.38105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6026,6294,1035108131,Новая музыка,59.9332619,30.2536907,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,6295,238362080369149,"Пискарёвский просп., 159, корп. 8",60.00416,30.45407,159-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6028,6296,315737115517099,Салон красоты Визави,59.926732255699996,30.4698514938,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,4,3,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,6297,441703499619900,Кафка СПб,59.82975,30.178490000000004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,6298,1007189139485722,БЦ «Миллер»,60.0066772301,30.2656317145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,27,57,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6031,6299,1080149888808859,"Ледовый дворец, Санкт-Петербург",59.9216736134,30.4678012325,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6032,6300,677665259088772,RENAULT BOX,60.00535,30.439709999999998,renault-box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6033,6301,1033170455,Мой логопед,59.853590000000004,30.09882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6034,6302,239042530200405,Театр Мастерская Григория Козлова,59.8772331,30.457607799999998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,98,89,117,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,6303,355779595018904,"Автовская ул., 17",59.86855,30.2698,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6036,6304,344497922637664,TakeHeli,59.98647,30.20395,takeheli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,6305,349707588722375,Pegas Touristik,60.020957514799996,30.265606641799998,pegas-touristik,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6038,6307,251168828911024,Гражданский пр. д. 75/4,60.015323948100004,30.404765551,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6039,6308,356408574868720,Feromon Optikov,60.0023441788,30.205299854299998,feromon-optikov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,25,20,15,12,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,6309,164040164297411,Salon Julia,59.90501999999999,30.47066,salon-julia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,6310,639591306377214,Roof Place,59.922459574099996,30.248647325900002,roof-place,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,103,462,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6042,6311,2017213375187349,Quinta de Cerâmica - Португальская посуда ручной работы,59.94151377359999,30.4091906548,quinta-de-ceramica-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,6312,127025407917622,"Салон Красоты ""Прованс""",60.0323419879,30.4290304825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,10,6,11,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6044,6313,176003493126007,Галерея уюта Шторы  Ткани Карнизы Покрывала,59.8873,30.4214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,6314,385632608618384,Happy Fitness Premium,59.85057,30.304740000000002,happy-fitness-premium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,6315,563934437377180,у нас на районе,59.9996787774,30.1965047729,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,6316,110438473713337,Коза Дереза Ленинский,59.8532380583,30.220429357199997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,6317,738193583178283,Буше,59.98764,30.35415,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,10,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6049,6318,407798929688946,"Апарт-отель ""Елагин апарт""",59.9845749,30.2462578,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,3,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
