,ID,Lat,Lon,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,Title,Slug
82,1021251007996156,48.1147952839,16.3498449326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fit4life,fit4life
83,102142927849626,48.2457,16.34114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,33,23,1,0,0,0,0,0,0,0,0,0,0,0,Cafe Sievering,cafe-sievering
84,1021982164602585,48.222707157799995,16.4289140034,0,0,0,0,4,2,3,1,0,0,0,0,0,0,0,0,0,1,7,6,0,2,0,0,1,2,4,5,2,10,9,1,0,0,1,0,0,0,1,0,2,2,4,11,5,0,0,1,,
85,102232776585136,48.2528988133,16.279862914200002,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,
86,2132531,48.1577562178,16.3350075978,0,0,0,0,0,0,0,0,0,0,0,11,17,7,13,5,4,6,7,3,6,6,13,18,13,17,16,2,2,0,0,0,0,1,0,0,1,2,0,0,0,2,1,0,0,1,1,0,,
87,1016833109,48.12247,16.56275,9,2,6,5,1,3,6,1,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,,
88,1022452321111506,48.1755799,16.41367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kulturverein Simmering,kulturverein-simmering
89,1022453191114968,48.318164451,16.5649151802,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuerwerke Jost,feuerwerke-jost
90,1022541207792578,48.1979798563,16.40114218,0,0,0,0,0,0,1,0,0,2,16,23,5,30,27,18,6,31,8,17,12,14,16,22,14,29,9,24,10,22,3,32,2,13,20,30,5,0,0,0,0,0,0,0,9,22,19,20,,
91,1027862794,48.17517,16.33004,3,1,2,3,6,1,3,1,1,1,3,0,0,2,1,3,1,2,0,3,5,0,2,0,2,4,5,1,0,1,3,2,4,4,2,1,2,1,0,0,0,1,1,6,2,7,5,0,,
92,1022828664556409,48.119259432,16.5646898746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
93,728872768,48.11877,16.26468,0,0,1,0,1,0,3,3,3,1,1,0,1,1,1,4,1,3,3,3,0,1,2,3,1,1,3,0,2,4,0,0,7,1,1,7,1,3,10,25,3,2,2,2,1,1,5,13,,
94,1016973336,48.20200455,16.36936551,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,8,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,
95,668381036,48.207658343,16.3945634343,22,21,25,44,29,25,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,14,15,40,37,51,35,33,33,27,23,0,0,0,0,0,0,0,0,0,0,,
96,1023923650974831,48.305,16.32638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,
97,102411874501278,48.183797667600004,16.3558943233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,1,,
98,1024822671238536,48.1296726709,16.498849365199998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gc Golfrange Schwechat,gc-golfrange-schwechat
99,1024854997715358,48.122682,16.562935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,
